BKKB35443400                  ,ONE       ,GENERAL STARCH LIMITED.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,SHPR : GENERAL STARCH LIMITED CMDT : DEXTRINS & OTHER MODIFIED STARCHES :,2021-02-19 09:20:28.573
BKKB35982500                  ,ONE       ,RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO. LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO.  LTD. CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-02-19 09:20:28.597
BKKB36000800                  ,ONE       ,DYNAMIC INTERTRANSPORT CO.  LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO.  LTD. CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-02-19 09:20:28.620
BKKB36522300                  ,ONE       ,NARAIPAK CO.  LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, BAGS  SACKS  OF POLYETHYLENE ,CMDT : BAGS & SACKS  OF POLYETHYLENE :,2021-02-19 09:20:28.670
BKKB36690900                  ,ONE       ,EXPEDITORS (THAILAND) LTD.                                                                                                                                                          ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, RICE ,SHPR : C.P. INTERTRADE CO.  LTD. CMDT : RICE :,2021-02-19 09:20:28.700
BKKB38019600                  ,ONE       ,RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO. LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO. LTD. CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-02-19 09:20:28.850
BKKB38392300                  ,ONE       ,CARGILL MEATS (THAILAND) LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, OFFALS  CUTS OF CHICKENS  FROZEN ,TEMP -18 C  NO PRE COOL CMDT : OFFALS & CUTS OF CHICKENS  FROZEN :,2021-02-19 09:20:28.873
BKKB38899800                  ,ONE       ,KUEHNE & NAGEL LIMITED                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-02-19 00:00:00.000, MEASURING TAPE ,SHPR : STANLEY WORKS LTD. CMDT : MEASURING TAPE :,2021-02-19 09:20:28.897
BKKB39044500                  ,ONE       ,INTERUNION (THAILAND) CO.  LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-02 00:00:00.000, BEER  ALE  N.O.S. ,SHPR : BOON RAWD TRADING INTERNATIONAL CO. LTD CMDT : BEER & ALE  N.O.S. : **SUBJECT TO ROLL**,2021-02-19 09:20:28.950
BKKB39202800                  ,ONE       ,BDP ASIA-PACIFIC LTD.                                                                                                                                                               ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, TIRE ,SHPR : DEESTONE CORPORATION LIMITED CMDT : TIRE :,2021-02-19 09:20:28.973
BKKB39255900                  ,ONE       ,MEIKO TRANS (THAILAND) CO.  LTD.(HEAD OFFICE)                                                                                                                                       ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, PLASTERS  GYPSUM ,SHPR : NORITAKE SCG PLASTER CO. LTD. CMDT : PLASTERS  GYPSUM :,2021-02-19 09:20:28.997
BKKB39282900                  ,ONE       ,VOICE LOGISTICS CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-02-22 00:00:00.000, DOG  CAT FOOD  PACKAGED FOR RETAIL SALE ,SHPR : PATAYA FOOD INDUSTRIES LTD. CMDT : DOG & CAT FOOD  PACKAGED FOR RETAIL SALE :,2021-02-19 09:20:29.040
